delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
2649789-1106391-148127-135595-1699566-14112-2108106-2917102,72971-21811-20698-47905-34772-36080-122338-863296,84871-3041-16172-2988-7098-10454-30001-179489,109691-1725-6646-7015-13977-10392-10095-159041,33345-1974-3620-3562-47687-14850-27698-34665,12076-605-3085-3486-13915-7234-20586-42892,7752-297-1370-1565-13368-8144-19883-69136,7156-397-1203-2333-13088-8006-6640-16528,easy,yes
80399-309707-607947-725969-284315-186920-1279315-73526,76659-284477-112034-23642-193195-32335-12712-5487,8914-39109-93635-5039-6294-1936-5022-2680,29499-20835-8668-3109-15110-5418-19635-1643,10712-22091-7903-4185-21506-3592-15431-1158,19058-29588-11109-4107-8405-7084-28553-1623,16905-14375-25959-4454-9484-4048-8222-479,12895-11037-6719-1591-2131-2718-13456-447,difficult,yes
91712-744859-109504-885162-144872-998930-2003467-796285,52329-105975-12469-345844-9426-256359-305921-219124,21711-4944-15295-18644-8260-126429-86564-28303,6070-26175-7040-105332-1144-35069-46630-23161,12797-10908-1531-43917-1692-33178-79331-68535,13659-35045-7969-59521-2126-64862-64756-22678,7937-43418-3512-74435-3199-25376-69574-90012,16215-21054-2119-38743-1973-41083-35385-72852,easy,no
2086103-1411827-446431-694458-51817-140516-131488-207724,196847-442981-150163-89492-29155-33683-60104-27053,41364-58763-57236-583-6442-9536-10284-8414,18484-39295-23437-9699-4133-2178-10694-1980,7912-23328-28465-6669-6652-6004-7035-3351,49180-98928-54307-39339-8224-19459-17472-960,105538-32897-38910-35045-11984-4582-10436-1429,66409-35956-41804-42061-4818-13097-4071-575,difficult,no
90314-433298-783879-1659344-22068-263732-720265-143769,21710-155537-419385-129599-13498-19407-231393-50032,14772-31788-6989-17782-15231-9656-31390-1828,2168-8041-12686-9647-6017-10206-33673-8583,1798-11757-11161-30170-8577-4133-40682-1882,3980-13489-14118-22082-5495-3143-18461-23636,5658-5384-14890-19775-4687-6034-90739-10962,2668-3705-7935-39007-8211-2470-13563-2112,easy,yes
739112-1320924-2067354-825830-141406-15458-33662-96297,187146-171683-86496-93491-10395-9596-24675-8203,5134-59532-64715-8744-1450-3733-3054-23035,9751-77341-31241-19451-5797-1222-12056-3589,8658-17284-17557-4429-6047-2783-1795-12091,11492-42379-62043-15662-12936-12585-11319-19079,20181-43383-39007-8572-9402-7483-4765-16979,12928-34258-19136-4805-4077-734-1817-17773,difficult,yes
103784-63961-1512031-532189-293496-124266-54488-907993,48769-17870-158277-271806-128460-14623-4534-28110,868-11201-24515-20801-4957-67805-628-2844,3132-6272-27589-52975-1592-10987-3057-6061,688-16283-9014-81849-5496-18624-1213-10027,1911-46275-35617-54210-5091-37619-3332-6601,1585-51016-45731-26175-5849-29018-755-5406,1259-20308-26180-38957-4709-12597-1089-2645,easy,yes
216913-683185-1021457-32844-1069993-699416-309052-537383,34846-54142-235419-6179-95584-111327-2257-107739,11050-2646-9830-1660-13583-15834-576-32713,23761-491-33176-2360-14006-20091-898-4739,11187-3503-3655-2006-4314-7106-551-7091,31491-20224-31151-849-5249-8471-778-17957,33952-4867-11286-875-3120-6619-278-6161,29698-3825-13374-1185-1721-2459-248-7033,difficult,yes
1098399-331491-2486490-1064266-119186-381531-224949-1046427,276139-82915-494997-316957-8321-95559-44394-540028,18632-31537-22546-15544-2882-11090-4869-17738,56448-50960-33057-7202-4525-4605-2914-6302,61982-6191-13828-6489-2233-11521-9962-53428,53862-9755-80399-10185-11052-14608-14231-65681,18264-20128-79839-9117-9283-8367-8684-21941,15573-6078-43795-6624-1615-6731-4794-31520,easy,yes
13713-319143-52492-283846-207873-32932-116242-72968,30440-86217-105343-62266-57215-48185-31493-61387,10785-22979-6096-41120-3627-6613-15636-1849,16637-7595-20938-7785-2934-4946-7107-3941,6548-3883-4959-15798-3222-5160-6836-3666,24152-19070-6069-18977-15078-33551-8804-44830,44316-8458-7550-23399-14030-11859-9192-9236,27456-10679-4356-7851-4347-2472-3533-6576,difficult,no
150726-26064-30014-53573-2163258-110418-21774-359122,62530-16734-17221-13043-469342-46106-26944-134927,10171-10510-6042-11056-167791-20738-7586-8280,5506-19702-2967-17635-90942-41431-11252-9731,4690-14417-10628-4441-23544-7856-15480-34270,13738-34024-5211-7357-23281-38023-15589-44582,5017-20954-10649-10368-87994-27408-42532-31008,9739-27105-3928-12389-18325-25160-13819-28762,easy,no
615761-1111715-2306639-145598-1544396-3269067-1262627-1034429,77552-182536-337298-31736-214056-32290-32417-17443,11075-40470-111924-194-88519-28398-41715-10243,28422-20602-185060-799-13041-30476-6536-2248,39085-18753-37903-1001-26751-19449-17284-3782,29851-30422-20388-2018-23522-72255-28213-9245,12840-21460-86975-6335-56550-34663-29708-4155,40424-14225-58107-1207-10429-9091-13609-3570,difficult,yes
73746-452944-70432-639143-1707817-884271-79602-56933,55120-74503-168790-728111-1135494-192002-17720-34467,6236-10010-46140-199348-151591-25338-28191-543,4228-29661-12979-65219-20135-15294-2731-3162,2808-3449-18791-20307-20772-12940-24419-1343,10780-25824-24294-49709-67371-15597-64196-7443,10007-18139-11867-51213-44260-9921-18684-4060,16999-6310-12666-51843-60509-9413-33011-1819,easy,yes
1439260-744284-1682487-644301-143900-114224-1665327-1697778,225078-303489-145962-41422-9681-54461-319888-408145,39217-31447-15915-5627-5907-14422-38068-47596,29464-21411-10260-5058-1328-38691-39442-45938,20499-8897-8394-4134-1486-23476-9494-33634,41358-27523-57456-25489-4235-31494-40808-69736,16397-16791-43703-21031-1969-12657-29895-112131,21792-14523-12996-3391-2066-7287-15635-50309,difficult,yes
91167-513947-1190156-258984-31192-7910-50703-339210,48808-171501-123551-8516-37029-16729-27957-91217,16858-39653-30544-1674-8513-16512-12214-42472,10184-60447-9033-2847-20572-25037-26585-21597,6240-48691-33349-6230-39637-5428-11226-16836,3000-44757-36093-1156-12703-9011-4517-6897,12268-36565-27518-4551-7381-11119-4148-8771,4664-15583-23207-1950-6736-4313-5243-7734,easy,yes
765680-426536-628047-472680-46673-2359151-61277-601636,250270-12618-95003-221176-16580-147141-108348-104285,18236-12369-18004-12200-879-100443-17443-80684,11158-4835-6563-22860-1532-76098-15133-9897,12593-1561-4446-6434-924-64736-7710-10431,12743-6081-7551-19416-1319-112967-9151-35070,26354-4878-10493-11122-1355-85647-27398-21156,10565-2245-6892-9387-1299-17916-8012-9984,difficult,yes
10597-415135-473956-370078-649140-560170-12866-49225,2502-182836-41004-37783-647639-10270-27136-12920,9006-83676-14776-9060-66375-5761-3724-7606,8708-49399-12435-3975-15937-3607-7868-2305,17397-29716-9080-3203-40514-2988-14025-3312,17373-41457-14691-13048-42649-13251-20270-3631,32082-44287-8489-6114-39802-6813-9026-5870,22199-18188-11193-6706-27242-3409-10592-2128,easy,yes
86813-949916-141663-423998-710950-36097-7050-73195,27202-66896-38688-91287-34281-4578-2765-7278,11611-22896-8389-5272-10662-3040-1086-2367,9118-57908-3531-24155-23932-9213-2053-23018,4174-4173-2141-7435-11382-3827-9186-2471,3972-23178-11144-24950-9698-4055-4061-5545,9791-27450-12913-38925-13604-5247-4532-8416,5490-11848-3005-15440-7464-3824-4166-2416,difficult,no
1232263-574631-786842-1512399-2084298-1244373-22616-80202,437112-552553-105256-41934-54372-142088-9251-19387,466450-40504-21997-17968-5068-10188-3298-13064,29448-55593-3350-8781-2320-3962-1827-1598,40350-31756-13298-10349-3230-11136-1235-8714,140292-23729-14098-26689-9970-11164-1737-13317,55599-83540-14605-13480-3938-7752-1401-8850,89529-27149-10723-16172-4201-16745-1418-6572,easy,no
759752-168166-1431826-313080-8879-702574-127900-15395,46300-95150-72294-19025-5778-146824-2999-11595,7079-10737-11904-6370-2085-86592-359-3602,4091-6279-6142-15493-2730-13551-475-5661,8858-6559-5673-10743-3113-16805-1228-15036,9418-14073-10607-11613-5821-9305-644-21638,10857-10838-11728-6218-2079-12472-558-4550,5385-7882-4480-2768-1410-8023-717-6325,difficult,yes
78831-187876-201567-389237-49174-1933630-25416-393783,22057-19305-38965-124751-64917-100479-17060-144629,20402-3050-14291-3973-24232-80655-6356-20058,9665-4292-13962-5635-2697-50646-8934-9877,6424-5816-6410-10212-5555-4024-9776-26504,6918-8673-15689-14836-8158-35520-4675-27405,5286-4089-3547-6787-4319-11820-4904-8538,3038-4160-2304-6365-6732-19052-3022-15837,easy,yes
899870-202565-58174-30541-37620-12188-1738669-425670,33197-252425-17645-7236-47983-25902-14290-164823,30308-59213-8985-7058-2840-19437-8974-4600,19284-75674-2074-13067-1304-4538-795-2991,9301-17633-3984-7013-2384-6006-3707-13314,23421-36541-10085-21593-3072-10829-3717-3879,22788-40782-4679-7255-2329-5421-3468-2313,14475-35061-4299-12724-2714-10808-917-1726,difficult,no
