delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
156798-11850-871390-12264-4622-212298-3173-59210,17657-15499-36241-12900-12678-25707-4174-57599,43789-4271-45949-5288-8503-7704-4590-15966,27357-9035-14196-2226-3747-9398-1790-5693,10267-4298-23262-4330-5937-11462-723-1646,21686-7740-28352-14688-20308-23469-11865-15318,4370-2233-5449-6232-4476-8416-2848-3194,2647-1390-4826-5367-6399-5919-1909-1476,easy,yes
31775-97685-11795-149776-11792-63022-153694-1770448,19975-4896-2973-76744-16157-20960-87928-574061,8665-3660-12506-64108-32553-60969-29926-52904,4383-1876-5853-68655-134951-40074-4547-10611,7806-3664-5136-3267-11149-6467-9592-34980,16822-590-5337-22397-26126-9856-4983-18409,5280-487-948-3155-2910-1455-3108-17029,5297-334-1294-2452-1955-3661-1120-14203,difficult,yes
67780-9583-374711-16180-8010-1918-13977-15088,13594-79218-22304-10400-12482-53379-31066-20885,12054-35933-12474-24544-99686-42842-21217-3680,15875-5684-1302-161225-99853-188310-80247-5838,2546-36308-5513-5260-16534-6326-12898-5407,7163-23685-6904-35910-24351-41620-18670-10079,1816-7984-1616-2186-2486-2691-3641-2966,1309-4170-723-2600-2076-1729-715-1284,easy,yes
58613-97948-1033203-449260-5889-29082-577017-8007,27668-27231-49781-23838-35957-30193-29961-31829,11628-9857-2933-5170-31734-74653-99459-80120,4740-3093-15092-3331-217848-159004-126388-121668,6288-6494-5630-5237-14576-11308-20350-25387,2974-1148-5983-1279-8308-11498-15576-14610,904-396-1302-344-2215-9418-4301-4214,481-582-612-362-1324-2154-1392-2503,difficult,yes
2693-16708-639876-8688-28101-55983-64065-69924,9674-17410-92681-16481-13893-30105-42575-12988,2954-7751-7939-36209-57228-17049-30391-21256,10544-3995-15366-109981-88562-176505-56445-20808,4505-8636-10305-14482-7564-5302-12588-7001,21081-13028-3261-13154-16363-15041-16414-8124,4092-5712-2247-4305-5716-1514-4240-4349,2869-13976-2382-1863-1059-3216-1327-3378,easy,yes
460209-7634-26608-87526-40041-18127-49903-43822,13993-12087-13055-30060-52789-15012-30395-31795,2972-52051-94879-7025-2909-13254-5424-15096,3566-58332-170211-202147-203751-96750-26071-6656,3819-9837-7813-9372-29643-4409-2583-2552,3770-8560-9345-33286-6034-14218-4883-2442,638-4031-2815-6688-2055-7236-480-1477,1468-4024-1666-4348-2388-2260-1030-1290,difficult,yes
9327-16604-45736-4269-2429-599104-90364-1278465,27704-10843-20611-20478-5361-23204-111897-180643,21128-8178-16443-541-126269-46183-19387-36213,38915-111095-56045-142944-124097-85250-25263-7522,16685-5972-8678-10513-14252-20248-26185-15377,13312-12781-17919-9764-21767-12546-32606-39132,5182-5052-2303-2598-3610-3173-18718-19410,984-1544-1654-867-2600-2004-7027-18411,easy,yes
31261-585280-27372-417300-7047-27745-12905-894689,22504-71396-15677-89999-20352-13523-10198-69448,6482-14376-70317-65207-107582-89845-18640-27919,4580-64491-136414-209804-145788-242001-4279-37916,7171-39394-7122-14466-30569-44275-1940-4566,12170-18374-8486-30739-15654-18847-2583-14520,4654-1804-3549-4198-8429-3686-965-3043,6385-3624-2026-919-2907-3122-377-5275,difficult,yes
210316-122310-56605-423507-19363-17061-5614-289356,73926-20165-69910-43332-12466-45769-13633-66279,15704-2227-77785-6532-82433-38990-50822-17211,12136-5451-96213-95395-80790-205620-100315-62290,10595-5013-24647-33742-7996-13361-17882-10564,26199-3716-21611-16036-13624-26112-13407-31360,4532-565-1660-2137-1867-3854-3433-4737,1558-261-2586-1375-1497-2959-2162-2841,easy,yes
86033-113358-52357-12061-8450-17212-14602-1428845,11807-26098-22427-4462-4312-39778-25122-144512,6063-1073-76518-17357-61084-49179-28681-42001,557-17706-90625-8329-41589-80811-59767-35486,1710-2613-13058-3261-4692-13810-6259-12058,808-5866-16852-3423-16694-15901-8124-22674,281-2558-3934-402-4757-3294-2688-11933,201-2100-2590-517-1721-1370-615-8338,difficult,yes
