delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
17780-43942-336593-11656-29890-448245-11599-25847,28144-4768-8901-11131-54579-120639-35349-27569,3062-1764-9164-8844-42237-13421-8052-15546,6582-1474-2660-9309-9916-29148-7427-2605,28766-7648-4480-8655-12582-3347-9281-24396,30319-5165-3285-22203-20196-13385-8558-11070,14201-3754-1677-12844-5113-8153-8831-6125,17593-3408-1840-8260-19296-6370-10289-8489,easy,yes
24809-83018-1618-2209517-73888-38625-67094-58190,8899-5461-23509-135250-67080-25504-68319-36447,2514-1957-3632-1471-12182-1224-24724-2395,2252-3036-13745-27271-24449-14799-32461-2322,28442-2428-12455-17450-15286-13161-18212-5553,28261-2395-31614-24372-11755-22548-10655-4314,13607-967-15979-7102-13656-9904-12387-2689,8485-802-23673-10784-4044-9290-8513-627,easy,yes
4422-202482-907819-131194-1203786-704853-10280-7425,13316-28465-304050-39935-200480-70553-14667-13852,7663-1430-28424-76816-107894-62888-20942-14017,21966-7141-24010-9788-72891-51729-25176-13066,22366-4005-63247-12908-64445-68822-12840-22449,16086-2321-13181-9237-41652-15042-9473-21190,8442-6266-21761-7201-28456-10782-5641-3801,5320-4138-23047-5414-10994-6150-2818-4258,easy,yes
1788546-320331-252815-643376-1918650-1947818-569518-15636,624585-41392-34586-67835-489485-164032-101763-13897,14725-23476-34062-20207-132743-82383-1206-1315,28938-4237-28391-15444-75243-26898-139928-19229,24442-11169-10547-10585-26118-13966-24902-16676,28008-12619-7060-11304-50845-28591-24241-29977,21647-6230-6110-5681-22994-22408-13604-27391,43863-8445-7229-9691-30808-47773-14204-13745,easy,yes
151432-344780-626615-2502010-380941-26627-801863-30564,196367-28688-38334-211133-140440-43566-140366-31133,13844-2996-5255-21150-99533-14708-32012-21935,15701-4193-7978-33041-15092-18487-25917-17615,12114-9189-2409-32988-26879-25105-26846-9360,8399-4797-2026-22251-41579-8258-23731-14330,6264-7744-2997-26916-24801-23860-23180-19532,7079-2704-1863-39197-19867-18126-21479-14227,difficult,no
1037444-256965-136732-649980-1502553-18745-198703-221255,883330-73587-21105-248854-246754-4247-57381-26708,120777-17037-5482-23184-170412-4438-5292-10726,73308-23766-2806-11484-77519-6190-3748-4607,58024-6132-4607-11016-26735-5678-9438-5843,26445-17818-2807-7311-19611-38741-5092-6233,34933-8647-1445-3125-22206-25044-3238-9344,41835-7576-1742-10634-42598-17276-3586-3584,easy,yes
780771-329372-143844-579332-574991-970969-250743-115077,53478-61027-6714-49028-182093-289824-48450-6392,7582-13268-1703-23282-9246-17641-5644-971,26707-14889-3745-19081-56926-18586-9751-1146,28423-4268-648-8098-6846-24929-8315-2128,21838-7900-516-6646-50834-30595-9846-1412,38712-4959-1141-8056-27662-18003-9558-619,17831-4469-662-10263-9191-23704-7328-1042,easy,yes
732540-46872-1648467-129116-2388975-886387-1306010-86024,77996-40240-188461-12066-806231-130036-160909-64366,25067-4359-15534-729-78035-6150-26045-6643,9978-2104-26967-8040-15506-8370-32193-9825,12806-1825-35903-1758-67944-10708-35228-13783,10086-5284-32551-3823-29687-10608-20121-9105,6891-1553-33073-3870-33802-13370-34053-5670,8363-1329-68462-2160-21923-7949-27553-5146,easy,yes
1930114-228183-1273261-233138-18968-1247709-20553-37644,166896-87192-112454-40194-13190-55886-13495-65409,77928-41803-47779-14747-12839-18023-17187-5881,25212-43736-36327-8199-3275-20445-13080-9328,12749-3739-20536-5180-28705-42612-33209-6329,12913-10898-14912-12106-21343-16656-14551-12051,18100-13135-43675-4730-12769-19674-6944-5459,12273-11013-19903-2217-15683-17055-5249-3396,easy,yes
201827-605725-83290-306620-42724-33255-98462-68554,32368-118438-49599-33089-19693-12348-26176-8604,7280-31321-12313-398-2280-20028-4131-11035,11832-50959-2306-2049-3052-19842-7865-14460,5234-15439-777-4047-3923-25351-5895-17821,5063-16662-3227-5405-4527-22590-5449-17874,9697-19990-2906-7772-2888-15247-2227-11132,2428-6820-2787-2769-1909-18269-2372-12028,difficult,no
591189-126822-168956-204958-737013-122364-466599-1758543,97600-12708-37569-56622-84739-14683-59236-319664,18643-890-3412-25286-54733-4106-4035-9993,4111-994-2399-22306-14228-10113-28356-21797,12182-2161-8800-10679-20262-5879-12917-41187,9472-2019-9229-4711-32083-6713-46950-13206,8584-1293-7223-9601-26640-4498-19555-38802,7081-771-2907-9469-29370-7607-16588-16397,difficult,no
830058-96285-38757-35956-11755-7923-360334-63190,154309-83706-25825-22494-23715-12160-14977-58108,20724-39312-13156-1720-5508-6584-4922-20366,9350-55123-25246-6409-10464-9789-7635-6759,11762-12559-13661-1800-14735-14763-3607-3235,6358-13059-22141-5310-12344-12944-4614-9045,18370-6923-20901-3943-8204-17680-2857-4319,5084-12565-27478-3353-6237-3792-1771-4029,difficult,no
279943-320926-1708724-2157133-195174-34166-250735-1086348,26438-352402-100525-149131-53038-48317-29647-29428,6088-113861-58230-16677-5658-24479-2803-15900,2525-127222-2960-20456-3439-25021-2873-37670,2002-20329-9871-57297-8224-31395-8387-16328,2786-51543-6758-19318-7962-9560-3490-20745,2597-20129-15307-21744-13120-22761-3176-11943,2338-43888-3734-10161-6812-13120-3572-12225,difficult,no
284293-2730685-2730685-257588-679194-1029736-3403051-888150,222014-432724-432724-9559-63916-150868-212872-269078,57240-57779-57779-12512-7257-28023-26390-5610,28419-18056-18056-18234-64868-11858-61262-22376,22881-22853-22853-5893-16428-21219-66197-9152,42010-26160-26160-6133-15498-30864-40349-13258,27352-20781-20781-9363-6038-35716-46416-10074,17531-20509-20509-9495-6474-21808-18701-6708,difficult,no
227484-688875-302401-449732-115861-26536-10140-104167,902923-96766-22842-125445-49240-17802-45906-55142,199646-3971-20335-60591-1014-23525-7880-12568,35262-18544-4543-12679-29342-10102-12183-9557,55518-7897-1469-45673-10597-3105-10301-11347,89582-24224-6608-26085-21621-10671-13073-7064,37149-6286-13308-29557-8337-16290-12327-4346,25500-7920-5437-15225-10982-12002-5727-6965,difficult,no
296370-66607-302004-935966-118336-650828-253697-174670,47048-9007-19984-162941-29619-119139-59479-13649,8158-1950-24918-14641-4205-32596-845-6915,3888-2288-64515-22876-3639-20496-11350-3346,1276-3629-26128-5022-2481-16182-7852-2562,3361-1850-42924-17207-9562-15728-5821-5382,2497-590-16794-12317-2844-15464-4098-3025,2639-797-3753-15472-8107-9840-7694-2929,difficult,yes
155401-1249554-14853-1205226-56208-44433-190825-614278,167385-21308-4576-62012-34813-86044-180462-55902,21324-871-7130-20076-4408-10821-1618-8274,6526-3955-8606-40908-1915-8444-5053-13830,2357-4784-12413-14923-2415-5485-5361-16499,10394-1672-20839-16606-4851-20325-8470-37297,5833-1874-5914-20045-3747-16518-8366-12022,2141-767-7146-11154-1153-17688-2396-14210,easy,no
443481-985510-1301826-1669421-60629-134302-291338-1567910,122346-133200-598976-48631-20492-10054-75993-92037,16376-19945-27406-3979-6202-20862-16020-13009,22166-26177-56333-10196-4401-6008-22794-13613,17495-10966-54925-6819-13764-5320-9013-23518,13985-14930-23087-7574-7112-8427-10839-25098,13382-13254-41534-7976-7365-6644-19387-12647,3801-11863-23507-7304-4504-4107-13323-8708,easy,no
86678-868959-116512-288310-1227777-118456-386128-12279,222215-526965-83643-166384-685315-74484-60477-11084,39645-37097-13766-65844-72921-32969-12217-33549,17429-63948-7563-5234-30371-11868-15344-9058,95974-53931-6602-31523-32403-23782-6886-4780,82061-12744-11740-25490-36212-16361-16545-6083,24844-46712-19797-25035-26098-23257-9262-6750,23105-28024-12177-16657-21775-11242-5434-2956,difficult,yes
189428-240778-344123-131431-560821-91508-72128-188833,29873-359466-14762-28465-59863-54308-25497-65702,2887-6227-582-26231-62429-25013-13181-5696,2210-50941-2224-13580-7113-19407-8895-6413,1881-32138-1501-3500-44218-17000-2719-5634,1597-29988-2319-4916-16755-17394-8073-7061,3618-26051-2186-8036-22269-30056-4011-4998,5150-16808-1085-8059-19587-10621-3043-8720,difficult,yes
101638-57616-481305-154086-3201481-487107-1553112-187409,60411-7810-341767-46144-98446-18955-249134-84048,14163-1749-292359-20972-21027-3915-17058-54457,7488-2051-22040-9749-62548-5905-20341-11306,8844-1053-37027-3729-26522-8482-13891-21027,8041-2590-45100-4912-33594-3431-38238-9886,3673-2203-60833-6981-29818-4466-23690-14973,7825-2089-25232-2443-18133-4382-11769-11166,difficult,yes
1013465-741743-703914-275027-1261662-219400-229453-803262,23042-55041-97968-185085-203900-20169-3948-1175926,38687-2522-104897-38892-6225-8428-2196-82534,13915-11882-46747-5644-25979-908-810-34996,4944-30268-16975-10346-22999-7394-736-10991,12500-6797-12520-16842-12309-2926-3630-31984,10243-2502-6740-7806-20464-1214-1372-22868,5913-4760-21797-11244-12515-1820-2946-18184,difficult,yes
112191-874535-152292-41707-798707-107020-47955-98856,148346-168804-87072-5607-105593-70931-58694-20852,14028-55868-7783-10093-11837-43818-12331-536,41270-26139-5112-3927-1722-26707-17709-815,73888-20753-9422-1468-4113-8680-20489-1739,29290-19242-5893-1691-7034-13530-22140-2616,16258-17596-7838-1420-4434-14016-11821-1350,9939-25472-4544-2039-5120-23810-3749-481,easy,yes
224710-51344-81885-605729-858571-611273-406985-739265,22045-29004-178847-40361-86011-72785-538521-68799,4574-3773-20107-6571-10727-1216-58401-29264,2155-7947-27855-5375-37430-60226-35426-85681,1618-26851-30691-11206-7554-15408-47388-27734,734-32102-24234-13435-41539-7198-27151-19441,379-39478-19885-4671-54150-4311-24864-16297,384-24593-65618-5373-9143-3404-28129-11233,easy,yes
1731351-1680839-2019586-353401-1997941-68943-1900688-751658,552030-211401-404836-120182-462882-19324-1149722-86067,39093-569270-256052-25720-456622-3446-39471-50645,89118-57136-69510-27592-213942-4017-174354-23120,53293-68590-31561-12480-52201-2218-66209-29988,59281-89106-93440-39912-59923-1364-142783-48279,127080-87943-108742-24234-50204-1505-153620-42116,25356-80021-29010-16337-59541-861-86045-16766,difficult,yes
599988-1043413-1169526-2007607-1157165-419354-2230441-696147,288017-21031-14565-1654349-144193-36928-189567-897852,45207-6438-8261-75775-53548-43090-52654-25797,18977-9728-14733-24838-14043-35182-56639-35103,17514-5493-14501-73058-28409-33983-34610-17731,68391-12788-13015-172609-6850-21230-19975-15132,52070-5553-8769-94528-24590-39860-31510-26894,18410-4259-3190-54806-12082-12895-31546-7996,difficult,yes
1221147-2584791-2077411-1271823-938523-1449494-54919-1490840,591563-464729-64723-78801-178723-85516-24802-234898,35358-110410-26090-5959-41091-45015-6240-58676,64557-22111-12287-5284-17867-37607-2772-25269,43192-24808-7075-6271-5895-42726-3461-16304,60541-45363-10299-14834-11165-23653-2308-30549,57214-50729-16350-7223-11334-18733-1941-72691,39833-33854-12535-7036-6295-35095-1752-15430,difficult,no
474579-1631717-1455048-1309819-744065-3078319-1232071-302885,49287-1476553-61587-234774-66320-84554-57463-44287,35512-362071-19329-13235-28793-11970-11924-4464,10068-290589-41025-29959-10758-25851-6430-10047,5446-338171-20068-11159-11203-14342-12273-6632,9444-130781-10987-13844-6195-11029-11751-2989,7205-133676-21689-8362-9134-8199-10674-2907,11790-128104-9246-23953-7023-13609-7611-2896,easy,yes
1116580-756602-877344-1055429-593452-1583490-1712551-988959,16646-208765-102420-257703-40542-581452-32389-125437,11000-18334-7455-5961-296-124462-12730-34928,3771-32785-15167-13642-12713-47160-5905-6181,7136-11405-3961-40974-2767-63720-2013-8962,5159-12017-2745-13303-5855-30095-4078-15236,1965-28724-5549-9767-7437-45761-4535-18553,3822-14148-3297-12412-2480-20372-4396-2782,easy,yes
1059247-1178744-119997-473103-683111-492810-604592-157880,112499-97672-22569-12984-37909-82623-509832-138553,27544-84118-14147-11229-9087-14150-42481-51477,24274-50291-15436-11601-6639-25592-48923-24925,15291-44839-4472-2691-9313-25604-42535-13723,33778-26620-7841-4473-5342-10611-43927-16683,18534-24752-6691-6448-4788-8007-11538-13629,8964-21900-3723-2757-3901-5017-5330-2441,easy,yes
224920-153517-168859-208339-62700-25615-932528-452703,11976-92084-8999-26314-4852-48383-38519-22363,3293-11699-500-2916-338-3746-46339-32179,9897-8635-4165-5175-6931-1336-26919-34330,1554-24524-5320-4873-4174-2606-16700-6829,4371-26899-10680-7058-9003-1765-14578-30033,5168-14090-4277-4678-8665-786-11249-19352,6147-21775-4117-3742-4128-502-15005-22402,easy,yes
1469727-1417309-1254541-683385-1333329-188034-360542-143737,175106-82913-642972-16087-54886-54263-88002-16897,11863-14151-64597-10614-9174-20233-8990-1348,22103-30940-37146-13775-9573-20894-6413-5620,66200-32935-91654-20967-7982-15210-3759-6713,48249-18125-89394-11985-13052-29854-8158-8728,29650-17470-37185-10269-9029-31277-8027-5137,62340-7928-22967-8345-4733-66131-6611-5382,difficult,yes
75753-1363515-605452-1674711-386904-42599-434076-1043960,28956-1038943-274330-48179-177224-7368-29349-71967,6070-296615-103085-87834-57470-2764-47987-22503,13040-158375-225576-114051-47422-716-2004-3436,27813-23850-254814-94237-26719-1898-33559-24321,16533-60941-217279-15921-12815-1098-19991-7890,11887-19127-56669-6466-10522-675-30360-5615,11702-7911-41921-5845-11801-884-8444-1034,difficult,no
148414-60089-1530547-892281-870210-10873-5034-237990,5331-14129-248373-34686-415567-12436-18008-17899,2000-1770-235388-19696-125929-680-10031-2985,2084-5408-355166-6667-244755-14721-2006-8702,2531-3724-250460-7616-77433-23930-23179-6883,1823-10477-128557-6353-216734-13660-14583-7957,580-2935-102119-1716-35511-5780-11847-1247,571-3932-36124-1731-7519-9665-7986-280,difficult,no
1397672-374068-1276444-760882-100645-852136-127513-25182,31944-11044-53333-46722-79271-39193-20482-38126,15479-2901-8954-22712-3773-16644-7787-2714,26602-3077-9222-26946-3607-16044-3142-3768,9674-6549-9791-28009-4805-5906-3015-4536,32624-6361-8897-26885-2197-8508-1256-4305,10688-2119-5799-11443-2779-4930-1727-1326,2758-1624-4746-6332-1661-5539-1815-2179,difficult,no
730837-516770-551376-559405-998377-159159-1316472-963200,112184-291454-15168-53821-124424-46868-95785-51698,41463-168264-16673-42165-9287-2098-18556-20766,25601-87961-8710-6479-10524-12567-49788-23086,16507-81801-5326-12731-26744-8824-34293-17339,16767-41941-10893-12205-66752-8079-25750-5429,12986-84613-4989-19057-27111-5967-15720-5957,8503-22680-11282-14521-18499-5238-17202-4685,easy,yes
62364-1899206-1260293-1151622-1560121-2472856-85939-170498,71379-177417-131013-113880-127859-111622-74453-62090,1705-13350-147886-19242-9816-86144-3261-29174,8392-8982-34960-13155-4912-24962-2665-55260,1978-10619-27360-12988-47512-20696-3090-13584,3121-4787-24357-4663-21769-22766-9406-23059,4941-19326-33192-6159-40860-29780-8441-12109,2718-10043-28844-5266-33314-23751-2939-5692,easy,yes
1724768-969662-72979-1610565-2082983-327513-2359188-1088387,375487-20359-110611-44897-1107608-117209-96708-344243,100813-6168-29677-4273-389414-4060-20051-40945,156810-10927-9692-3469-235693-10272-39438-17335,185569-15443-14324-2712-414976-10198-36801-31974,121287-9372-10474-8765-345542-17675-13945-70568,50099-3925-10216-3771-162449-16399-16383-20662,38431-2223-8151-5405-59551-5632-16219-24598,difficult,yes
897642-133953-356117-1831118-212008-1696860-1285677-2349266,1070965-20103-77209-770503-69712-24160-161567-1325830,84486-3203-21738-268591-10959-31072-117258-1081717,221909-9093-23504-165885-8597-75385-19356-527898,145835-3481-50331-80361-18322-91416-45015-413889,133902-10215-10106-135051-9959-24016-30216-308642,56028-2114-11035-40027-4916-29013-29652-93559,60469-1929-3879-22617-3436-25112-33137-103961,easy,yes
3048991-93341-876026-269098-1003720-2099885-433033-668448,121855-26141-161452-105498-121134-285412-44667-63946,128278-19270-13201-11287-22025-13584-2907-5438,101758-6291-27590-19197-12357-11432-11233-17234,67670-6360-12630-7671-3908-28721-5533-8540,64310-6884-8263-11008-12197-16300-6576-10830,31214-7351-4565-5621-3206-8004-4007-8219,16256-2468-3811-6442-2580-5109-1379-5293,difficult,no
1301647-1933680-1348271-1207904-512659-438472-529598-339108,472909-1249658-294697-655453-246637-1575819-137312-46966,46747-53585-36734-25316-138273-36300-38147-4717,73160-88562-36819-58209-87959-93660-9919-2933,25395-30593-48242-54659-28233-78665-2772-2934,43857-94405-45179-33284-13660-44777-13247-3793,26732-24674-27398-27561-19056-36723-10401-1481,31014-32993-18482-26299-18466-13057-3401-1227,easy,yes
947496-301123-1967990-758204-925339-198588-1516972-221994,130754-369575-546327-89041-883219-79500-302222-20492,31665-10797-57743-28681-46419-8678-27668-379,14350-9209-36765-16486-48556-18318-14006-4159,31175-10699-27030-6952-66471-11950-27469-4625,12881-16496-77781-13989-133846-13955-10259-2797,19934-9266-49421-9006-68024-12660-8006-1245,10798-8297-23773-4633-30621-5531-3252-840,difficult,yes
2592987-391862-1785638-289081-97264-1722938-1811929-259202,329023-31471-1899495-253423-15916-609527-1921923-12414,20594-2519-246907-145208-4524-56862-303501-23812,46988-1050-137322-327544-17102-48699-237005-11302,47427-2325-301290-242310-13893-18246-290369-20846,37600-5487-173734-180694-17411-50003-143736-19189,9233-1615-90590-140596-10799-40344-59984-11530,8203-1611-164119-94920-8211-13997-103638-7095,difficult,yes
578191-741849-897469-807481-569982-90820-166388-184238,149672-285881-56798-508171-91158-37092-40597-118334,140686-47928-30573-75949-16409-7751-16834-46067,48032-48759-21854-123304-23659-14909-14073-3778,37138-113539-66634-113514-28158-11851-27937-80535,33062-95839-54505-76170-22478-13495-18124-31307,24046-22515-27078-19951-16986-6329-8350-22370,34520-17522-12008-13047-7348-5398-5303-7018,easy,yes
2036876-550308-1801938-1167613-1684543-412557-278469-909869,892712-75686-25234-25844-289277-35555-33607-231466,127916-13256-27899-6684-82658-13185-26260-45929,132019-24458-9673-6595-29654-12827-6090-37598,32464-13208-29403-3798-46194-5007-6338-46891,65337-11039-20714-4418-34993-8863-15472-29744,81067-6595-7784-4783-14646-9103-4488-11158,85668-10327-10043-2635-12901-2676-8115-17479,difficult,no
1035593-230161-167690-665288-818891-1057291-264286-515609,82359-228081-15864-26277-79243-165455-84875-44821,12759-115046-11100-800-49999-10681-3742-1404,129145-23034-2302-4692-38821-4245-22424-10436,29774-17669-6898-2437-6201-4393-17706-39745,46698-25654-4829-4381-11825-14883-10479-21228,48337-14108-988-3927-24554-19194-7134-9387,10858-9866-1549-3488-6928-20075-6801-5800,difficult,no
399064-77345-549972-648850-1660716-229757-669057-2138238,118604-54925-43277-180104-78760-108186-15430-241631,22766-28094-35697-61081-23710-6805-8045-60314,23339-9995-13479-8443-42993-2561-4843-81133,3983-2723-21315-6013-10394-7286-5319-16644,7100-5089-22924-11298-16380-9945-4205-21364,9196-4905-10917-23623-8761-7132-2016-12527,10398-2404-17227-5429-8396-12874-1397-47616,easy,yes
879964-529826-623855-653539-213941-369252-257168-2084448,204315-111513-80936-134886-18594-56236-96807-296776,44068-11155-36755-59262-3520-69517-43184-88975,25459-6039-11947-11095-4447-29376-23507-181858,66935-19701-12261-16308-6095-7170-8020-97877,13352-10640-24266-24939-2373-15842-16372-124140,21234-10038-22118-8248-3500-23782-5986-59680,18382-6430-6239-6771-2395-8500-4146-51714,easy,no
1014000-958349-304995-1083186-1038752-304611-1941024-1183329,261950-20914-34124-25269-107901-51613-198417-208464,49129-7761-6212-10233-27984-2969-359257-18225,22039-11685-20533-19384-5761-11730-163512-7627,16177-3639-12685-9686-26855-3883-98300-26691,21890-4431-6464-13643-15078-9982-29433-34852,7939-2067-7538-7553-12128-5338-44644-24856,15715-1693-4388-1621-10975-1625-74433-17745,easy,yes
85912-308200-712236-166671-587193-914116-237634-1004721,231872-37389-273883-4889-66859-36193-310564-365034,22618-63032-444368-4703-20928-24327-17205-65721,15220-67567-184767-2258-27315-15812-23407-161944,49180-6567-76101-3443-36339-17816-30790-191548,58118-17997-57897-1970-26152-17608-33397-123081,22997-9431-76650-3408-16297-7139-19776-23376,10543-3293-14999-767-3124-3267-12181-11034,difficult,no
425515-1515630-1179723-814639-840334-2134429-1233995-827030,184175-441302-227095-37481-79599-35589-38226-85945,54475-120077-72441-3950-33615-9372-43053-37624,16278-73495-9477-18997-4255-20125-4259-44633,15706-32483-35416-7237-34240-8999-4570-16122,13592-37829-29195-19938-24731-12258-18183-12031,15649-73924-10749-7018-6089-10017-6832-12884,6859-31694-27444-7944-7133-3545-1726-10667,easy,yes
2036993-248831-226390-1090272-66559-1753887-1041615-461961,489057-42391-23275-285617-5209-692720-112861-167157,125720-2024-2267-32651-10440-211461-24685-38633,26514-9548-1958-78466-6540-248239-53960-2417,57449-3063-3413-66814-2707-112166-13535-38249,97916-5196-5397-70019-1683-145855-22836-32729,74334-1632-1853-33395-1593-158432-20120-9730,35951-1666-785-33065-1665-109414-6574-13364,easy,yes
1072693-94316-689018-102777-2944905-2441989-921828-423544,108547-86563-230202-7828-944414-398473-101166-261169,26750-26690-37646-2955-70275-144747-177-183719,24688-14763-42530-4204-90208-71487-32790-29948,17750-9726-27905-5192-49701-13964-19465-91350,16870-9753-22114-1414-152433-67310-10657-120003,6266-5206-12381-1127-31789-38961-5737-71744,7031-3320-4540-1582-37929-13840-2383-32085,difficult,yes
192630-1493460-968138-942952-2041272-174034-125063-854056,268944-219786-168263-191835-1710285-13222-7389-101950,97845-53757-12985-5893-256922-3162-8264-10139,58017-128900-25931-18567-75614-3229-1023-35372,12600-23584-9332-62703-115589-893-1602-19823,31815-17559-13901-26805-106008-788-2648-25585,32869-13824-3884-29430-77811-1023-8887-10805,13208-8430-7871-18779-36270-349-2281-5208,easy,no
710523-535862-447770-791488-604391-1415431-90056-415556,147671-39315-63804-105283-89702-63693-36238-21947,77064-8647-78438-8600-21234-59637-40576-7489,27490-4934-7139-80923-17597-27761-17038-6057,9050-2364-15545-8317-18681-23130-8535-3475,12812-5196-32311-22274-25505-18970-6763-2695,11163-4642-10157-15729-19992-18727-3910-4009,10214-1492-9041-6829-12570-23052-3413-2002,easy,no
2460625-1467484-326523-606563-869834-646587-219261-212392,2303687-169059-58116-408638-55736-64644-37877-118446,109453-9970-79843-35345-68100-5211-9910-44283,173424-17378-23070-8569-25665-8626-2898-11010,142202-8868-9483-22956-9506-16126-3033-4649,156464-24148-9242-61393-14733-12767-5481-17935,96297-10515-19930-33495-21611-10676-4075-7379,75912-9075-6056-21735-6528-8853-1847-11037,difficult,yes
23698-24127-15301-2113596-273592-1260468-564223-609067,18829-15384-33893-276929-68159-46339-65690-15216,6790-5020-13648-80121-9555-7851-32450-16463,10630-5932-4499-26727-5169-6268-50363-3636,10044-8747-3749-24615-5622-1279-25622-15117,12651-6781-6534-42549-9719-10731-26034-6373,7397-9622-8142-35957-5126-10688-23286-4637,2633-5491-6493-23690-5377-13953-12140-11018,easy,no
156550-253095-727733-667087-2930439-560825-790474-2094577,107409-40693-6263-174341-485331-166621-99577-211414,23840-11104-6911-41122-34886-16194-6419-85967,5807-5374-10277-9060-30285-12213-3500-23955,3610-1622-3310-10847-24429-19956-5938-31515,9975-3599-3104-16181-19340-8421-2396-34591,8053-5356-3684-21996-11838-24116-3650-32711,5135-1973-2929-13062-10062-10300-2851-27463,difficult,no
1337303-833541-267250-154223-81663-25590-821070-418888,216070-283802-17638-18115-23719-44469-86726-116238,75977-120834-2433-6208-18875-3855-34747-37280,46252-84984-1541-24537-11647-11013-75871-13243,12671-53567-8210-14380-9038-10425-14454-10663,16817-50941-3174-27532-11454-7670-16275-10319,11671-36331-2477-15908-5352-3305-12690-8582,16695-65286-2260-15192-9921-4333-36540-13041,difficult,yes
